stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
102.637,1789944939.87,0.22932879327,8.00229186038,2.00655978948,0.00445231972013,0.00416626108854,0.707105698681,0.707081572388,1.57082798048
102.657,1789944939.89,0.223125290675,8.00213494607,2.00656640776,0.0046079026449,0.00438649192886,0.707104713455,0.707080228921,1.570828961
102.677,1789944939.91,0.216971655131,8.00197680506,2.00657357981,0.00476453602943,0.00460772407953,0.707103690381,0.70707880687,1.57083004694
102.697,1789944939.93,0.210869984618,8.00181779592,2.00658130524,0.00492183198488,0.00482944026172,0.707102630396,0.707077309891,1.57083123361
102.717,1789944939.95,0.20482238608,8.00165827622,2.00658956186,0.00507875984195,0.00505048616133,0.707101538805,0.707075747433,1.57083251398
102.737,1789944939.97,0.198830955929,8.00149860187,2.00659835735,0.00523540618607,0.00527081841018,0.707100414718,0.707074120939,1.57083388284
102.757,1789944939.99,0.192897781277,8.00133912641,2.00660771925,0.00539259306157,0.00549112566204,0.707099252135,0.707072425646,1.57083533646
102.777,1789944940.01,0.187024959042,8.00118020022,2.00661761672,0.00554959620562,0.00571056297472,0.70709805486,0.707070669923,1.57083686623
102.797,1789944940.03,0.181214576705,8.00102216988,2.00662804957,0.00570657781808,0.0059291678462,0.707096821061,0.70706885491,1.57083846557
102.817,1789944940.05,0.175468720859,8.00086537744,2.00663898357,0.00586273490486,0.0061460217392,0.707095556135,0.707066990639,1.57084012498
102.837,1789944940.07,0.169789462789,8.00071015985,2.00665039276,0.00601759666149,0.00636053862685,0.707094263696,0.70706508493,1.57084183521
102.857,1789944940.09,0.164178849701,8.00055684828,2.00666228136,0.00617151672396,0.00657295404018,0.707092941212,0.707063138018,1.57084358928
102.877,1789944940.11,0.158638917666,8.00040576741,2.00667459286,0.00632348448956,0.00678215188675,0.707091597151,0.70706116369,1.5708453755
