stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
44.282,1790081406.77,7.19509400778,7.17568867665,2.44562019246,-0.00407781898802,-0.000788744775183,0.9039997512,0.427512805778,2.2580886645
44.302,1790081406.79,7.20686936097,7.18748221932,2.44788553148,-0.00414373654146,-0.000950282434409,0.904762071881,0.425896137218,2.26166236731
44.322,1790081406.81,7.21861213852,7.19928287009,2.45014885019,-0.00420199991977,-0.00111253146823,0.905521543444,0.424278021854,2.26523632163
44.342,1790081406.83,7.23032138389,7.21108961541,2.45240963212,-0.00425350655298,-0.00127703193053,0.906277277063,0.422660352944,2.2688063493
44.362,1790081406.85,7.2419961739,7.22290139655,2.45466792347,-0.00429796812713,-0.0014430925151,0.907029402553,0.421042881257,2.27237303411
44.382,1790081406.87,7.25363564836,7.23471712276,2.45692312525,-0.00433673411176,-0.00161298155944,0.907776852754,0.419427915896,2.27593128689
44.402,1790081406.89,7.26523895319,7.24653564426,2.45917577219,-0.00436852139082,-0.00178415987111,0.908520643243,0.41781332386,2.2794858688
44.422,1790081406.91,7.27680528676,7.25835577747,2.46142629016,-0.00439229713806,-0.00195450144852,0.909261585185,0.416197377882,2.28304062854
44.442,1790081406.93,7.28833393088,7.27017632318,2.46367417605,-0.00440904645552,-0.00212547148397,0.909998812591,0.41458196266,2.28659142092
44.462,1790081406.95,7.29982420846,7.28199604831,2.4659194748,-0.00441855351168,-0.00229636556293,0.910732453273,0.412966828747,2.29013882584
44.482,1790081406.97,7.31127551326,7.29381370096,2.46816160304,-0.00442222667392,-0.00246939052852,0.911461467267,0.41135427518,2.2936777937
44.502,1790081406.99,7.32268725206,7.30562798159,2.47040108058,-0.00441883964165,-0.0026420585662,0.912186844321,0.40974218044,2.29721303956
44.522,1790081407.01,7.33405889076,7.31743756985,2.4726383196,-0.00440741739161,-0.00281229866996,0.912909371506,0.408128833904,2.30074835782
44.542,1790081407.03,7.34538998497,7.32924114389,2.47487282948,-0.00438899753476,-0.00298155042025,0.913628204129,0.406516114906,2.30427962842
44.562,1790081407.05,7.35668013676,7.34103736021,2.47710465293,-0.00436342232019,-0.00314913248958,0.914343465576,0.404903779273,2.30780741438
44.582,1790081407.07,7.36792902582,7.35282487079,2.47933319134,-0.00433249721638,-0.00331740062599,0.915054117636,0.403294168218,2.31132658509
44.602,1790081407.09,7.37913634379,7.36460229121,2.48155896906,-0.00429486410396,-0.00348381234964,0.91576114118,0.401685137263,2.31484188728
44.622,1790081407.11,7.39030184422,7.37636822976,2.48378239972,-0.00424947149844,-0.00364626584444,0.916465312521,0.400074965078,2.3183571225
44.642,1790081407.13,7.40142537413,7.38812130805,2.48600300626,-0.0041973927852,-0.00380615513247,0.917165810099,0.398465521547,2.32186820457
44.662,1790081407.15,7.41250682974,7.39986013902,2.48822083251,-0.00413845712356,-0.00396277300789,0.917862756488,0.396856560806,2.32537569549
44.682,1790081407.17,7.42354618645,7.41158334582,2.49043532452,-0.00407419674127,-0.00411824248177,0.918555164762,0.39525036406,2.32887461795
44.702,1790081407.19,7.4345434403,7.42328952858,2.49264697491,-0.004003526238,-0.00427020585436,0.919243972843,0.393644834224,2.33236958884
44.722,1790081407.21,7.44549865222,7.43497729458,2.49485617529,-0.00392562709241,-0.00441671314208,0.919929927434,0.392038277096,2.3358643284
44.742,1790081407.23,7.45641197633,7.4466452798,2.49706245964,-0.00384170022786,-0.0045591823063,0.920612227797,0.390432556565,2.33935477492
44.762,1790081407.25,7.4672836161,7.45829212501,2.49926586812,-0.00375175276352,-0.00469701041176,0.921290990429,0.388827433959,2.34284146654
44.782,1790081407.27,7.47811385137,7.469916496,2.50146586026,-0.00365741146904,-0.00483231994174,0.921965254859,0.387225181076,2.34631946256
44.802,1790081407.29,7.48890298334,7.4815170484,2.50366288514,-0.00355830208822,-0.00496311055667,0.922635938688,0.385623690481,2.34979336936
44.822,1790081407.31,7.49965136439,7.49309245867,2.50585734508,-0.00345323709117,-0.00508734279659,0.923303760856,0.384021300564,2.3532668245
44.842,1790081407.33,7.51035943494,7.50464144426,2.50804880759,-0.00334383731294,-0.00520589790155,0.923967955183,0.382419841502,2.35673584813
44.862,1790081407.35,7.521027677,7.51616274953,2.51023727075,-0.00322977588987,-0.00531862788583,0.924628562272,0.380819251845,2.36020059445
44.882,1790081407.37,7.53165663971,7.52765515686,2.51242224465,-0.00311225834671,-0.00542754882785,0.925284715839,0.379221637299,2.3636565073
44.902,1790081407.39,7.54224688931,7.53911744984,2.514604232,-0.00299014702456,-0.00553038846665,0.925937359755,0.377624786837,2.36710840753
44.922,1790081407.41,7.55279905184,7.55054845154,2.51678359657,-0.00286231188139,-0.0056266147693,0.926587109541,0.376027228815,2.37055950214
44.942,1790081407.43,7.5633138356,7.56194702476,2.5189598926,-0.00273021937939,-0.00571689762842,0.92723325609,0.374430703582,2.37400602218
44.962,1790081407.45,7.57379199237,7.5733120595,2.52113310625,-0.00259424867548,-0.00580062758448,0.92787583536,0.372835160289,2.37744808676
44.982,1790081407.47,7.58423433621,7.58464249471,2.52330275091,-0.00245614571201,-0.00587969145333,0.928513997839,0.371242713589,2.38088113046
45.002,1790081407.49,7.59464169057,7.59593728069,2.52546931947,-0.00231506583991,-0.00595164616782,0.929148665412,0.369651154388,2.38430994465
45.022,1790081407.51,7.60501492941,7.60719541821,2.52763312379,-0.00217055066638,-0.00601500243439,0.929780421318,0.368059066712,2.38773759363
45.042,1790081407.53,7.61535499477,7.61841597668,2.52979375901,-0.00202387573252,-0.00607106344231,0.930408587649,0.366468151611,2.3911604099
45.062,1790081407.55,7.62566286025,7.62959806904,2.53195122825,-0.00187528466737,-0.00611963573119,0.931033203601,0.364878345696,2.39457854032
45.082,1790081407.57,7.63593954858,7.64074087073,2.53410504202,-0.00172644330296,-0.00616285571964,0.931653418993,0.363291818626,2.39798732189
45.102,1790081407.59,7.64618607986,7.65184357894,2.53625570044,-0.0015762950095,-0.00619865090404,0.932270147374,0.36170632333,2.40139161106
45.122,1790081407.61,7.656403512,7.66290544888,2.53840351882,-0.0014242614169,-0.00622569425536,0.932883966708,0.360120419956,2.40479451307
45.142,1790081407.63,7.66659295778,7.67392581134,2.54054810189,-0.0012715351538,-0.00624536850053,0.933494222978,0.35853579213,2.40819241472
