t_s,x_m,y_m,z_m,yaw_rad,x_velocity_mps,y_velocity_mps,x_acceleration_mps2,y_acceleration_mps2
6.2,4.02637037037,0.024,1,1.57079632679,0.145555555556,0.11,0.0666666666667,0.266666666667
6.22,4.02929572222,0.0262537222222,1,1.57079632679,0.147025,0.115391666667,0.0802777777778,0.2725
6.24,4.03225318519,0.0286164444444,1,1.57079632679,0.148766666667,0.1209,0.0938888888889,0.278333333333
6.26,4.0352482037,0.0310905,1,1.57079632679,0.150780555556,0.126525,0.1075,0.284166666667
6.28,4.03828622222,0.0336782222222,1,1.57079632679,0.153066666667,0.132266666667,0.121111111111,0.29
6.3,4.04137268519,0.0363819444444,1,1.57079632679,0.155625,0.138125,0.134722222222,0.295833333333
6.32,4.04451303704,0.039204,1,1.57079632679,0.158455555556,0.1441,0.148333333333,0.301666666667
6.34,4.04771272222,0.0421467222222,1,1.57079632679,0.161558333333,0.150191666667,0.161944444444,0.3075
6.36,4.05097718519,0.0452124444444,1,1.57079632679,0.164933333333,0.1564,0.175555555556,0.313333333333
6.38,4.05431187037,0.0484035,1,1.57079632679,0.168580555556,0.162725,0.189166666667,0.319166666667
6.4,4.05772222222,0.0517222222222,1,1.57079632679,0.1725,0.169166666667,0.202777777778,0.325
6.42,4.06121368519,0.0551709444444,1,1.57079632679,0.176691666667,0.175725,0.216388888889,0.330833333333
6.44,4.0647917037,0.058752,1,1.57079632679,0.181155555556,0.1824,0.23,0.336666666667
