t_s,x_m,y_m,z_m,yaw_rad,x_velocity_mps,y_velocity_mps,x_acceleration_mps2,y_acceleration_mps2
4.3,1.17274537037,0,1,1.57079632679,0.459861111111,0,0.0472222222222,0
4.32,1.181952,0,1,1.57079632679,0.4608,0,0.0466666666667,0
4.34,1.1911772963,0,1,1.57079632679,0.461727777778,0,0.0461111111111,0
4.36,1.20042103704,0,1,1.57079632679,0.462644444444,0,0.0455555555556,0
4.38,1.209683,0,1,1.57079632679,0.46355,0,0.045,0
4.4,1.21896296296,0,1,1.57079632679,0.464444444444,0,0.0444444444444,0
4.42,1.2282607037,0,1,1.57079632679,0.465327777778,0,0.0438888888889,0
4.44,1.237576,0,1,1.57079632679,0.4662,0,0.0433333333333,0
4.46,1.24690862963,0,1,1.57079632679,0.467061111111,0,0.0427777777778,0
4.48,1.25625837037,0,1,1.57079632679,0.467911111111,0,0.0422222222222,0
4.5,1.265625,0,1,1.57079632679,0.46875,0,0.0416666666667,0
4.52,1.2750082963,0,1,1.57079632679,0.469577777778,0,0.0411111111111,0
4.54,1.28440803704,0,1,1.57079632679,0.470394444444,0,0.0405555555556,0
4.56,1.293824,0,1,1.57079632679,0.4712,0,0.04,0
4.58,1.30325596296,0,1,1.57079632679,0.471994444444,0,0.0394444444444,0
4.6,1.3127037037,0,1,1.57079632679,0.472777777778,0,0.0388888888889,0
4.62,1.322167,0,1,1.57079632679,0.47355,0,0.0383333333333,0
4.64,1.33164562963,0,1,1.57079632679,0.474311111111,0,0.0377777777778,0
4.66,1.34113937037,0,1,1.57079632679,0.475061111111,0,0.0372222222222,0
4.68,1.350648,0,1,1.57079632679,0.4758,0,0.0366666666667,0
4.7,1.3601712963,0,1,1.57079632679,0.476527777778,0,0.0361111111111,0
4.72,1.36970903704,0,1,1.57079632679,0.477244444444,0,0.0355555555556,0
4.74,1.379261,0,1,1.57079632679,0.47795,0,0.035,0
4.76,1.38882696296,0,1,1.57079632679,0.478644444444,0,0.0344444444444,0
4.78,1.3984067037,0,1,1.57079632679,0.479327777778,0,0.0338888888889,0
4.8,1.408,0,1,1.57079632679,0.48,0,0.0333333333333,0
4.82,1.41760662963,0,1,1.57079632679,0.480661111111,0,0.0327777777778,0
4.84,1.42722637037,0,1,1.57079632679,0.481311111111,0,0.0322222222222,0
4.86,1.436859,0,1,1.57079632679,0.48195,0,0.0316666666667,0
4.88,1.4465042963,0,1,1.57079632679,0.482577777778,0,0.0311111111111,0
4.9,1.45616203704,0,1,1.57079632679,0.483194444444,0,0.0305555555556,0
4.92,1.465832,0,1,1.57079632679,0.4838,0,0.03,0
4.94,1.47551396296,0,1,1.57079632679,0.484394444444,0,0.0294444444444,0
4.96,1.4852077037,0,1,1.57079632679,0.484977777778,0,0.0288888888889,0
4.98,1.494913,0,1,1.57079632679,0.48555,0,0.0283333333333,0
5,1.50462962963,0,1,1.57079632679,0.486111111111,0,0.0277777777778,0
5.02,1.51435737037,0,1,1.57079632679,0.486661111111,0,0.0272222222222,0
5.04,1.524096,0,1,1.57079632679,0.4872,0,0.0266666666667,0
5.06,1.5338452963,0,1,1.57079632679,0.487727777778,0,0.0261111111111,0
5.08,1.54360503704,0,1,1.57079632679,0.488244444444,0,0.0255555555556,0
5.1,1.553375,0,1,1.57079632679,0.48875,0,0.025,0
5.12,1.56315496296,0,1,1.57079632679,0.489244444444,0,0.0244444444444,0
5.14,1.5729447037,0,1,1.57079632679,0.489727777778,0,0.0238888888889,0
5.16,1.582744,0,1,1.57079632679,0.4902,0,0.0233333333333,0
5.18,1.59255262963,0,1,1.57079632679,0.490661111111,0,0.0227777777778,0
5.2,1.60237037037,0,1,1.57079632679,0.491111111111,0,0.0222222222222,0
5.22,1.612197,0,1,1.57079632679,0.49155,0,0.0216666666667,0
5.24,1.6220322963,0,1,1.57079632679,0.491977777778,0,0.0211111111111,0
5.26,1.63187603704,0,1,1.57079632679,0.492394444444,0,0.0205555555556,0
5.28,1.641728,0,1,1.57079632679,0.4928,0,0.02,0
5.3,1.65158796296,0,1,1.57079632679,0.493194444444,0,0.0194444444444,0
5.32,1.6614557037,0,1,1.57079632679,0.493577777778,0,0.0188888888889,0
5.34,1.671331,0,1,1.57079632679,0.49395,0,0.0183333333333,0
5.36,1.68121362963,0,1,1.57079632679,0.494311111111,0,0.0177777777778,0
5.38,1.69110337037,0,1,1.57079632679,0.494661111111,0,0.0172222222222,0
5.4,1.701,0,1,1.57079632679,0.495,0,0.0166666666667,0
5.42,1.7109032963,0,1,1.57079632679,0.495327777778,0,0.0161111111111,0
5.44,1.72081303704,0,1,1.57079632679,0.495644444444,0,0.0155555555556,0
5.46,1.730729,0,1,1.57079632679,0.49595,0,0.015,0
5.48,1.74065096296,0,1,1.57079632679,0.496244444444,0,0.0144444444444,0
5.5,1.7505787037,0,1,1.57079632679,0.496527777778,0,0.0138888888889,0
5.52,1.760512,0,1,1.57079632679,0.4968,0,0.0133333333333,0
5.54,1.77045062963,0,1,1.57079632679,0.497061111111,0,0.0127777777778,0
5.56,1.78039437037,0,1,1.57079632679,0.497311111111,0,0.0122222222222,0
5.58,1.790343,0,1,1.57079632679,0.49755,0,0.0116666666667,0
5.6,1.8002962963,0,1,1.57079632679,0.497777777778,0,0.0111111111111,0
5.62,1.81025403704,0,1,1.57079632679,0.497994444444,0,0.0105555555556,0
5.64,1.820216,0,1,1.57079632679,0.4982,0,0.01,0
5.66,1.83018196296,0,1,1.57079632679,0.498394444444,0,0.00944444444444,0
5.68,1.8401517037,0,1,1.57079632679,0.498577777778,0,0.00888888888889,0
5.7,1.850125,0,1,1.57079632679,0.49875,0,0.00833333333333,0
5.72,1.86010162963,0,1,1.57079632679,0.498911111111,0,0.00777777777778,0
5.74,1.87008137037,0,1,1.57079632679,0.499061111111,0,0.00722222222222,0
5.76,1.880064,0,1,1.57079632679,0.4992,0,0.00666666666667,0
5.78,1.8900492963,0,1,1.57079632679,0.499327777778,0,0.00611111111111,0
5.8,1.90003703704,0,1,1.57079632679,0.499444444444,0,0.00555555555556,0
5.82,1.910027,0,1,1.57079632679,0.49955,0,0.005,0
5.84,1.92001896296,0,1,1.57079632679,0.499644444444,0,0.00444444444444,0
5.86,1.9300127037,0,1,1.57079632679,0.499727777778,0,0.00388888888889,0
5.88,1.940008,0,1,1.57079632679,0.4998,0,0.00333333333333,0
5.9,1.95000462963,0,1,1.57079632679,0.499861111111,0,0.00277777777778,0
5.92,1.96000237037,0,1,1.57079632679,0.499911111111,0,0.00222222222222,0
5.94,1.970001,0,1,1.57079632679,0.49995,0,0.00166666666667,0
5.96,1.9800002963,0,1,1.57079632679,0.499977777778,0,0.00111111111111,0
5.98,1.99000003704,0,1,1.57079632679,0.499994444444,0,0.000555555555556,0
6,2,0,1,1.57079632679,0.5,0,0,0
6.02,2.00999996296,0,1,1.57079632679,0.499994444444,0,-0.000555555555556,0
6.04,2.0199997037,0,1,1.57079632679,0.499977777778,0,-0.00111111111111,0
6.06,2.029999,0,1,1.57079632679,0.49995,0,-0.00166666666667,0
6.08,2.03999762963,0,1,1.57079632679,0.499911111111,0,-0.00222222222222,0
6.1,2.04999537037,0,1,1.57079632679,0.499861111111,0,-0.00277777777778,0
6.12,2.059992,0,1,1.57079632679,0.4998,0,-0.00333333333333,0
6.14,2.0699872963,0,1,1.57079632679,0.499727777778,0,-0.00388888888889,0
6.16,2.07998103704,0,1,1.57079632679,0.499644444444,0,-0.00444444444444,0
6.18,2.089973,0,1,1.57079632679,0.49955,0,-0.005,0
6.2,2.09996296296,0,1,1.57079632679,0.499444444444,0,-0.00555555555556,0
6.22,2.1099507037,0,1,1.57079632679,0.499327777778,0,-0.00611111111111,0
6.24,2.119936,0,1,1.57079632679,0.4992,0,-0.00666666666667,0
6.26,2.12991862963,0,1,1.57079632679,0.499061111111,0,-0.00722222222222,0
6.28,2.13989837037,0,1,1.57079632679,0.498911111111,0,-0.00777777777778,0
6.3,2.149875,0,1,1.57079632679,0.49875,0,-0.00833333333333,0
6.32,2.1598482963,0,1,1.57079632679,0.498577777778,0,-0.00888888888889,0
6.34,2.16981803704,0,1,1.57079632679,0.498394444444,0,-0.00944444444444,0
6.36,2.179784,0,1,1.57079632679,0.4982,0,-0.01,0
6.38,2.18974596296,0,1,1.57079632679,0.497994444444,0,-0.0105555555556,0
6.4,2.1997037037,0,1,1.57079632679,0.497777777778,0,-0.0111111111111,0
6.42,2.209657,0,1,1.57079632679,0.49755,0,-0.0116666666667,0
6.44,2.21960562963,0,1,1.57079632679,0.497311111111,0,-0.0122222222222,0
6.46,2.22954937037,0,1,1.57079632679,0.497061111111,0,-0.0127777777778,0
6.48,2.239488,0,1,1.57079632679,0.4968,0,-0.0133333333333,0
